time_h,depot,terminal
15.716666666666667,0.0,0.0
15.733333333333333,0.0,0.0
15.75,0.0,0.0
15.766666666666667,0.0,0.0
15.783333333333333,0.0,0.0
15.8,0.0,0.0
15.816666666666666,0.0,0.0
15.833333333333334,0.0,0.0
15.85,0.0,0.0
15.866666666666667,0.0,0.0
15.883333333333333,0.0,0.0
15.9,0.0,0.0
15.916666666666666,0.0,0.0
15.933333333333334,0.0,0.0
15.95,0.0,0.0
15.966666666666667,0.0,0.0
15.983333333333333,0.0,0.0
16.0,0.0,0.0
16.016666666666666,0.0,0.0
16.033333333333335,0.0,0.0
16.05,0.0,0.0
16.066666666666666,0.0,0.0
16.083333333333332,0.0,0.0
16.1,0.0,0.0
16.116666666666667,0.0,0.0
16.133333333333333,0.0,0.0
16.15,0.0,0.0
16.166666666666668,0.0,0.0
16.183333333333334,0.0,0.0
16.2,0.0,0.0
16.216666666666665,0.0,0.0
16.233333333333334,0.0,0.0
16.25,0.0,0.0
16.266666666666666,0.0,0.0
16.283333333333335,0.0,0.0
16.3,0.0,0.0
16.316666666666666,0.0,0.0
16.333333333333332,0.0,0.0
16.35,0.0,0.0
16.366666666666667,0.0,0.0
16.383333333333333,0.0,0.0
16.4,0.0,0.0
16.416666666666668,0.0,0.0
16.433333333333334,0.0,0.0
16.45,0.0,0.0
16.466666666666665,0.0,0.0
16.483333333333334,0.0,0.0
16.5,0.0,0.0
16.516666666666666,0.0,0.0
16.533333333333335,0.0,0.0
16.55,0.0,0.0
16.566666666666666,0.0,0.0
16.583333333333332,0.0,0.0
16.6,0.0,0.0
16.616666666666667,0.0,0.0
16.633333333333333,0.0,0.0
16.65,0.0,0.0
16.666666666666668,0.0,0.0
16.683333333333334,0.0,0.0
16.7,0.0,0.0
16.716666666666665,0.0,0.0
16.733333333333334,0.0,0.0
16.75,0.0,0.0
16.766666666666666,0.0,0.0
16.783333333333335,0.0,0.0
16.8,0.0,0.0
16.816666666666666,0.0,0.0
16.833333333333332,0.0,0.0
16.85,0.0,0.0
16.866666666666667,0.0,0.0
16.883333333333333,0.0,0.0
16.9,0.0,0.0
16.916666666666668,0.0,0.0
16.933333333333334,0.0,0.0
16.95,0.0,0.0
16.966666666666665,0.0,0.0
16.983333333333334,0.0,0.0
17.0,0.0,0.0
17.016666666666666,0.0,0.0
17.033333333333335,0.0,0.0
17.05,0.0,0.0
17.066666666666666,0.0,0.0
17.083333333333332,0.0,0.0
17.1,0.0,0.0
17.116666666666667,0.0,0.0
17.133333333333333,0.0,0.0
17.15,0.0,0.0
17.166666666666668,0.0,0.0
17.183333333333334,0.0,0.0
17.2,0.0,0.0
17.216666666666665,0.0,0.0
17.233333333333334,0.0,0.0
17.25,0.0,0.0
17.266666666666666,0.0,0.0
17.283333333333335,0.0,0.0
17.3,0.0,0.0
17.316666666666666,0.0,0.0
17.333333333333332,0.0,0.0
17.35,0.0,0.0
17.366666666666667,0.0,0.0
17.383333333333333,0.0,0.0
17.4,0.0,0.0
17.416666666666668,0.0,0.0
17.433333333333334,0.0,0.0
17.45,0.0,0.0
17.466666666666665,0.0,0.0
17.483333333333334,0.0,0.0
17.5,0.0,0.0
17.516666666666666,0.0,0.0
17.533333333333335,0.0,0.0
17.55,0.0,0.0
17.566666666666666,0.0,0.0
17.583333333333332,0.0,0.0
17.6,0.0,0.0
17.616666666666667,0.0,0.0
17.633333333333333,0.0,0.0
17.65,0.0,0.0
17.666666666666668,0.0,0.0
17.683333333333334,0.0,0.0
17.7,0.0,0.0
17.716666666666665,0.0,0.0
17.733333333333334,0.0,0.0
17.75,0.0,0.0
17.766666666666666,0.0,0.0
17.783333333333335,0.0,0.0
17.8,0.0,0.0
17.816666666666666,0.0,0.0
17.833333333333332,0.0,0.0
17.85,0.0,0.0
17.866666666666667,0.0,0.0
17.883333333333333,0.0,0.0
17.9,0.0,0.0
17.916666666666668,0.0,0.0
17.933333333333334,0.0,0.0
17.95,0.0,0.0
17.966666666666665,0.0,0.0
17.983333333333334,0.0,0.0
18.0,0.0,0.0
18.016666666666666,0.0,0.0
18.033333333333335,0.0,0.0
18.05,0.0,0.0
18.066666666666666,0.0,0.0
18.083333333333332,0.0,0.0
18.1,0.0,0.0
18.116666666666667,0.0,0.0
18.133333333333333,0.0,0.0
18.15,0.0,0.0
18.166666666666668,0.0,0.0
18.183333333333334,0.0,0.0
18.2,0.0,0.0
18.216666666666665,0.0,0.0
18.233333333333334,0.0,0.0
18.25,0.0,0.0
18.266666666666666,0.0,0.0
18.283333333333335,0.0,0.0
18.3,0.0,0.0
18.316666666666666,0.0,0.0
18.333333333333332,0.0,0.0
18.35,0.0,0.0
18.366666666666667,0.0,0.0
18.383333333333333,0.0,0.0
18.4,0.0,0.0
18.416666666666668,0.0,0.0
18.433333333333334,0.0,0.0
18.45,0.0,0.0
18.466666666666665,0.0,0.0
18.483333333333334,0.0,0.0
18.5,0.0,0.0
18.516666666666666,0.0,0.0
18.533333333333335,0.0,0.0
18.55,0.0,0.0
18.566666666666666,0.0,0.0
18.583333333333332,0.0,0.0
18.6,0.0,0.0
18.616666666666667,0.0,0.0
18.633333333333333,0.0,0.0
18.65,0.0,0.0
18.666666666666668,0.0,0.0
18.683333333333334,0.0,0.0
18.7,0.0,0.0
18.716666666666665,0.0,0.0
18.733333333333334,0.0,0.0
18.75,0.0,0.0
18.766666666666666,0.0,0.0
18.783333333333335,0.0,0.0
18.8,0.0,0.0
18.816666666666666,0.0,0.0
18.833333333333332,0.0,0.0
18.85,0.0,0.0
18.866666666666667,0.0,0.0
18.883333333333333,0.0,0.0
18.9,0.0,0.0
18.916666666666668,0.0,0.0
18.933333333333334,0.0,0.0
18.95,0.0,0.0
18.966666666666665,0.0,0.0
18.983333333333334,0.0,0.0
19.0,0.0,0.0
19.016666666666666,0.0,0.0
19.033333333333335,0.0,0.0
19.05,0.0,0.0
19.066666666666666,0.0,0.0
19.083333333333332,0.0,0.0
19.1,0.0,0.0
19.116666666666667,0.0,0.0
19.133333333333333,0.0,0.0
19.15,0.0,0.0
19.166666666666668,0.0,0.0
19.183333333333334,0.0,0.0
19.2,0.0,0.0
19.216666666666665,0.0,0.0
19.233333333333334,0.0,0.0
19.25,0.0,0.0
19.266666666666666,0.0,0.0
19.283333333333335,0.0,0.0
19.3,0.0,0.0
19.316666666666666,0.0,0.0
19.333333333333332,0.0,0.0
19.35,0.0,0.0
19.366666666666667,0.0,0.0
19.383333333333333,0.0,0.0
19.4,0.0,0.0
19.416666666666668,0.0,0.0
19.433333333333334,0.0,0.0
19.45,0.0,0.0
19.466666666666665,0.0,0.0
19.483333333333334,0.0,0.0
19.5,0.0,0.0
19.516666666666666,0.0,0.0
19.533333333333335,0.0,0.0
19.55,0.0,0.0
19.566666666666666,0.0,0.0
19.583333333333332,0.0,0.0
19.6,0.0,0.0
19.616666666666667,0.0,0.0
19.633333333333333,0.0,0.0
19.65,0.0,0.0
19.666666666666668,0.0,0.0
19.683333333333334,0.0,0.0
19.7,0.0,0.0
19.716666666666665,0.0,0.0
19.733333333333334,0.0,0.0
19.75,0.0,0.0
19.766666666666666,0.0,0.0
19.783333333333335,0.0,0.0
19.8,0.0,0.0
19.816666666666666,0.0,0.0
19.833333333333332,0.0,0.0
19.85,0.0,0.0
19.866666666666667,0.0,0.0
19.883333333333333,0.0,0.0
19.9,0.0,0.0
19.916666666666668,0.0,0.0
19.933333333333334,0.0,0.0
19.95,0.0,0.0
19.966666666666665,0.0,0.0
19.983333333333334,0.0,0.0
20.0,0.0,0.0
20.016666666666666,0.0,0.0
20.033333333333335,0.0,0.0
20.05,0.0,0.0
20.066666666666666,0.0,0.0
20.083333333333332,0.0,0.0
20.1,0.0,0.0
20.116666666666667,0.0,0.0
20.133333333333333,0.0,0.0
20.15,0.0,0.0
20.166666666666668,0.0,0.0
20.183333333333334,0.0,0.0
20.2,0.0,0.0
20.216666666666665,0.0,0.0
20.233333333333334,0.0,0.0
20.25,0.0,0.0
20.266666666666666,0.0,0.0
20.283333333333335,0.0,0.0
20.3,0.0,0.0
20.316666666666666,0.0,0.0
20.333333333333332,0.0,0.0
20.35,0.0,0.0
20.366666666666667,0.0,0.0
20.383333333333333,0.0,0.0
20.4,0.0,0.0
20.416666666666668,0.0,0.0
20.433333333333334,0.0,0.0
20.45,0.0,0.0
20.466666666666665,0.0,0.0
20.483333333333334,0.0,0.0
20.5,0.0,0.0
20.516666666666666,0.0,0.0
20.533333333333335,0.0,0.0
20.55,0.0,0.0
20.566666666666666,0.0,0.0
20.583333333333332,0.0,0.0
20.6,0.0,0.0
20.616666666666667,0.0,0.0
20.633333333333333,0.0,0.0
20.65,0.0,0.0
20.666666666666668,0.0,0.0
20.683333333333334,0.0,0.0
20.7,0.0,0.0
20.716666666666665,0.0,0.0
20.733333333333334,0.0,0.0
20.75,0.0,0.0
20.766666666666666,0.0,0.0
20.783333333333335,0.0,0.0
20.8,0.0,0.0
20.816666666666666,0.0,0.0
20.833333333333332,0.0,0.0
20.85,0.0,0.0
20.866666666666667,0.0,0.0
20.883333333333333,0.0,0.0
20.9,0.0,0.0
20.916666666666668,0.0,0.0
20.933333333333334,0.0,0.0
20.95,0.0,0.0
20.966666666666665,0.0,0.0
20.983333333333334,0.0,0.0
21.0,0.0,0.0
21.016666666666666,0.0,0.0
21.033333333333335,0.0,0.0
21.05,0.0,0.0
21.066666666666666,0.0,0.0
21.083333333333332,0.0,0.0
21.1,0.0,0.0
21.116666666666667,0.0,0.0
21.133333333333333,0.0,0.0
21.15,0.0,0.0
21.166666666666668,0.0,0.0
21.183333333333334,0.0,0.0
21.2,0.0,0.0
21.216666666666665,0.0,0.0
21.233333333333334,0.0,0.0
21.25,11.0,0.0
21.266666666666666,11.0,0.0
21.283333333333335,11.0,0.0
21.3,22.0,0.0
21.316666666666666,22.0,0.0
21.333333333333332,33.0,0.0
21.35,33.0,0.0
21.366666666666667,33.0,0.0
21.383333333333333,44.0,0.0
21.4,55.0,0.0
21.416666666666668,55.0,0.0
21.433333333333334,55.0,0.0
21.45,55.0,0.0
21.466666666666665,66.0,0.0
21.483333333333334,66.0,0.0
21.5,66.0,0.0
21.516666666666666,66.0,0.0
21.533333333333335,66.0,0.0
21.55,66.0,0.0
21.566666666666666,66.0,0.0
21.583333333333332,66.0,0.0
21.6,66.0,0.0
21.616666666666667,66.0,0.0
21.633333333333333,66.0,0.0
21.65,66.0,0.0
21.666666666666668,66.0,0.0
21.683333333333334,66.0,0.0
21.7,66.0,0.0
21.716666666666665,66.0,0.0
21.733333333333334,66.0,0.0
21.75,66.0,0.0
21.766666666666666,66.0,0.0
21.783333333333335,66.0,0.0
21.8,66.0,0.0
21.816666666666666,66.0,0.0
21.833333333333332,66.0,0.0
21.85,66.0,0.0
21.866666666666667,66.0,0.0
21.883333333333333,66.0,0.0
21.9,66.0,0.0
21.916666666666668,66.0,0.0
21.933333333333334,66.0,0.0
21.95,66.0,0.0
21.966666666666665,66.0,0.0
21.983333333333334,66.0,0.0
22.0,66.0,0.0
22.016666666666666,66.0,0.0
22.033333333333335,66.0,0.0
22.05,66.0,0.0
22.066666666666666,66.0,0.0
22.083333333333332,66.0,0.0
22.1,66.0,0.0
22.116666666666667,66.0,0.0
22.133333333333333,66.0,0.0
22.15,66.0,0.0
22.166666666666668,66.0,0.0
22.183333333333334,66.0,0.0
22.2,66.0,0.0
22.216666666666665,66.0,0.0
22.233333333333334,66.0,0.0
22.25,66.0,0.0
22.266666666666666,66.0,0.0
22.283333333333335,66.0,0.0
22.3,66.0,0.0
22.316666666666666,66.0,0.0
22.333333333333332,66.0,0.0
22.35,66.0,0.0
22.366666666666667,66.0,0.0
22.383333333333333,66.0,0.0
22.4,66.0,0.0
22.416666666666668,66.0,0.0
22.433333333333334,66.0,0.0
22.45,66.0,0.0
22.466666666666665,66.0,0.0
22.483333333333334,66.0,0.0
22.5,66.0,0.0
22.516666666666666,66.0,0.0
22.533333333333335,66.0,0.0
22.55,66.0,0.0
22.566666666666666,66.0,0.0
22.583333333333332,66.0,0.0
22.6,66.0,0.0
22.616666666666667,66.0,0.0
22.633333333333333,66.0,0.0
22.65,66.0,0.0
22.666666666666668,66.0,0.0
22.683333333333334,66.0,0.0
22.7,66.0,0.0
22.716666666666665,66.0,0.0
22.733333333333334,66.0,0.0
22.75,66.0,0.0
22.766666666666666,66.0,0.0
22.783333333333335,66.0,0.0
22.8,66.0,0.0
22.816666666666666,66.0,0.0
22.833333333333332,66.0,0.0
22.85,66.0,0.0
22.866666666666667,66.0,0.0
22.883333333333333,66.0,0.0
22.9,66.0,0.0
22.916666666666668,66.0,0.0
22.933333333333334,66.0,0.0
22.95,66.0,0.0
22.966666666666665,66.0,0.0
22.983333333333334,66.0,0.0
23.0,66.0,0.0
23.016666666666666,66.0,0.0
23.033333333333335,66.0,0.0
23.05,66.0,0.0
23.066666666666666,66.0,0.0
23.083333333333332,66.0,0.0
23.1,66.0,0.0
23.116666666666667,66.0,0.0
23.133333333333333,66.0,0.0
23.15,66.0,0.0
23.166666666666668,66.0,0.0
23.183333333333334,66.0,0.0
23.2,66.0,0.0
23.216666666666665,66.0,0.0
23.233333333333334,66.0,0.0
23.25,66.0,0.0
23.266666666666666,66.0,0.0
23.283333333333335,66.0,0.0
23.3,66.0,0.0
23.316666666666666,66.0,0.0
23.333333333333332,66.0,0.0
23.35,66.0,0.0
23.366666666666667,66.0,0.0
23.383333333333333,66.0,0.0
23.4,66.0,0.0
23.416666666666668,66.0,0.0
23.433333333333334,66.0,0.0
23.45,66.0,0.0
23.466666666666665,66.0,0.0
23.483333333333334,66.0,0.0
23.5,66.0,0.0
23.516666666666666,66.0,0.0
23.533333333333335,66.0,0.0
23.55,66.0,0.0
23.566666666666666,66.0,0.0
23.583333333333332,66.0,0.0
23.6,66.0,0.0
23.616666666666667,66.0,0.0
23.633333333333333,66.0,0.0
23.65,66.0,0.0
23.666666666666668,66.0,0.0
23.683333333333334,66.0,0.0
23.7,66.0,0.0
23.716666666666665,66.0,0.0
23.733333333333334,66.0,0.0
23.75,66.0,0.0
23.766666666666666,66.0,0.0
23.783333333333335,66.0,0.0
23.8,66.0,0.0
23.816666666666666,66.0,0.0
23.833333333333332,66.0,0.0
23.85,66.0,0.0
23.866666666666667,66.0,0.0
23.883333333333333,66.0,0.0
23.9,66.0,0.0
23.916666666666668,66.0,0.0
23.933333333333334,66.0,0.0
23.95,66.0,0.0
23.966666666666665,66.0,0.0
23.983333333333334,66.0,0.0
