trip_id,arrival_time,departure_time,stop_id,stop_sequence
30028110,06:15:27,06:16:12,0310JAY,11
30028110,06:17:35,06:18:11,0300BCM,12
30028110,06:18:53,06:19:25,0310YAO,13
30028110,06:20:28,06:21:12,0310GEG,14
30028110,06:22:25,06:23:09,0210PMH,15
30028110,06:24:23,06:25:15,0312GKM,16
30028111,06:00:00,06:00:49,0312GKM,1
30028111,06:01:29,06:02:06,0210PMS,2
30028111,06:03:25,06:04:02,0311WMI,3
30028111,06:04:52,06:05:30,0301GEE,4
30028111,06:07:18,06:08:00,0301/RR,5
30028111,06:09:11,06:09:57,0311MAN,6
30028111,06:10:34,06:11:06,0301MAP,7
30028111,06:12:30,06:13:12,0301BHS,8
30028111,06:14:11,06:14:51,0301MJA,9
30028111,06:15:37,06:16:21,0311TEN,10
30028111,06:16:53,06:17:35,0311THY,11
30028111,06:18:06,06:18:46,0311CHF,12
30028111,06:19:46,06:20:24,0301BAS,13
30028111,06:20:44,06:21:22,0301FLT,14
30028111,06:21:50,06:22:40,0311JSG,15
30028111,06:23:05,06:23:42,0311ION,16
30028111,06:24:28,06:25:05,0301MTS,17
30028111,06:25:49,06:26:34,0311NJO,18
30028111,06:27:01,06:27:50,0303KRG,19
30032110,06:00:00,06:01:01,0313DDS,1
30032110,06:02:28,06:03:08,0300NME,2
30032110,06:04:17,06:05:00,0300DSC,3
30032110,06:05:32,06:06:16,0310EQT,4
30032110,06:07:10,06:07:48,0300BPS,5
30032110,06:08:21,06:09:00,0310DUN,6
30032110,06:09:40,06:10:24,0310TOT,7
30032110,06:11:14,06:11:54,0310SEN,8
30032110,06:12:38,06:13:20,0310RIS,9
30032110,06:13:50,06:14:30,0300MUT,10
30032110,06:15:10,06:15:52,0310BAO,11
30032110,06:16:28,06:17:14,0310OSO,12
30032110,06:18:05,06:18:43,0300RND,13
30032110,06:19:46,06:20:23,0310JNH,14
30032110,06:21:24,06:22:03,0310FLT,15
30032110,06:22:43,06:23:24,0300BAS,16
30032110,06:23:46,06:24:22,0310CHF,17
30032110,06:25:37,06:26:18,0310TEN,18
30032110,06:27:05,06:27:39,0310FRC,19
30032110,06:29:17,06:29:59,0300OPE,20
30032110,06:30:59,06:31:40,0310SNT,21
30032110,06:32:10,06:32:51,0310AEA,22
30032110,06:33:26,06:34:03,0300MLG,23
30032110,06:34:43,06:35:17,0310AMB,24
30032110,06:35:45,06:36:32,0300MF,25
30032110,06:37:17,06:38:03,0310PGG,26
30032110,06:40:15,06:40:53,0310IKK,27
30032110,06:42:14,06:43:15,0212DDT,28
30032111,06:00:00,06:00:56,0212DDT,1
30032111,06:02:17,06:02:52,0201KRK,2
30032111,06:05:12,06:05:59,0311PGG,3
30032111,06:06:41,06:07:18,0301FM,4
30032111,06:07:41,06:08:25,0301MBP,5
30032111,06:09:03,06:09:44,0301MLG,6
30032111,06:10:19,06:11:02,0301MBK,7
30032111,06:11:36,06:12:10,0301SNT,8
30032111,06:12:36,06:13:06,0301ALB,9
30032111,06:13:44,06:14:18,0301MAP,10
30032111,06:15:42,06:16:20,0301BHS,11
30032111,06:17:17,06:17:59,0311AGP,12
30032111,06:18:48,06:19:23,0311TEN,13
30032111,06:19:55,06:20:32,0311THY,14
30032111,06:21:03,06:21:47,0311CHF,15
30032111,06:22:47,06:23:23,0301BAS,16
30032111,06:23:43,06:24:18,0301FLT,17
30032111,06:24:46,06:25:32,0311JSG,18
30032111,06:26:37,06:27:13,0302RND,19
30032111,06:28:02,06:28:28,0311SOK,20
30032111,06:29:11,06:29:57,0311BAO,21
30032111,06:30:48,06:31:27,0311RIS,22
30032111,06:32:13,06:32:49,0311SEN,23
30032111,06:33:40,06:34:17,0311TOT,24
30032111,06:35:10,06:35:51,0301AUN,25
30032111,06:36:45,06:37:32,0301OIO,26
30032111,06:38:09,06:38:50,0301MOH,27
30032111,06:39:22,06:39:57,0311MAI,28
30032111,06:40:50,06:41:38,0311AG1,29
30032111,06:42:32,06:43:08,0301ASP,30
30032111,06:43:53,06:44:49,0313DDS,31
30041110,06:00:00,06:00:58,0313DDS,1
30041110,06:01:29,06:02:07,0310STP,2
30041110,06:02:41,06:03:29,0310ENA,3
30041110,06:04:34,06:05:18,0300FTY,4
30041110,06:06:05,06:06:41,0300DSC,5
30041110,06:07:13,06:07:53,0310EQT,6
30041110,06:08:47,06:09:34,0300BPS,7
30041110,06:10:07,06:10:54,0310DUN,8
30041110,06:11:34,06:12:19,0310TOT,9
30041110,06:13:09,06:13:44,0310SEN,10
30041110,06:14:28,06:15:14,0310RIS,11
30041110,06:15:44,06:16:20,0300MUT,12
30041110,06:17:00,06:17:46,0310BAO,13
30041110,06:18:22,06:18:55,0310OSO,14
30041110,06:19:46,06:20:30,0300RND,15
30041110,06:21:33,06:22:14,0310JNH,16
30041110,06:23:15,06:23:55,0310FLT,17
30041110,06:24:35,06:25:19,0300BAS,18
30041110,06:25:41,06:26:15,0310CHF,19
30041110,06:27:30,06:28:15,0310TEN,20
30041110,06:29:02,06:29:40,0310FRC,21
30041110,06:30:52,06:31:26,0300OBI,22
30041110,06:32:28,06:33:04,0310JAY,23
30041110,06:33:25,06:34:01,0300NRG,24
30041110,06:34:20,06:35:05,0310EAS,25
30041110,06:36:32,06:37:09,0310AAA,26
30041110,06:38:31,06:39:15,0210GRG,27
30041110,06:40:30,06:41:02,0210PMH,28
30041110,06:41:54,06:42:42,0300ENG,29
30041110,06:43:27,06:44:25,0212GBT,30
30041111,06:00:00,06:00:54,0212GBT,1
30041111,06:01:35,06:02:15,0210PMS,2
30041111,06:03:34,06:04:10,0311WMI,3
30041111,06:04:34,06:05:17,0311GHS,4
30041111,06:05:52,06:06:45,0301GEE,5
30041111,06:08:33,06:09:19,0301/RR,6
30041111,06:10:26,06:11:10,0301TTS,7
30041111,06:11:39,06:12:16,0301TUJ,8
30041111,06:12:50,06:13:29,0301MAP,9
30041111,06:14:53,06:15:37,0301BHS,10
30041111,06:16:34,06:17:10,0311AGP,11
30041111,06:17:59,06:18:41,0311TEN,12
30041111,06:19:13,06:19:46,0311THY,13
30041111,06:20:17,06:20:56,0311CHF,14
30041111,06:21:56,06:22:34,0301BAS,15
30041111,06:22:54,06:23:28,0301FLT,16
30041111,06:23:56,06:24:46,0311JSG,17
30041111,06:25:51,06:26:29,0302RND,18
30041111,06:27:18,06:28:02,0311SOK,19
30041111,06:28:45,06:29:23,0311BAO,20
30041111,06:30:14,06:30:52,0311RIS,21
30041111,06:31:38,06:32:13,0311SEN,22
30041111,06:33:04,06:33:38,0311TOT,23
30041111,06:34:38,06:35:19,0301AIC,24
30041111,06:36:06,06:36:47,0311NNE,25
30041111,06:37:07,06:37:51,0311DIZ,26
30041111,06:38:40,06:39:20,0311CIN,27
30041111,06:39:59,06:40:48,0311FTY,28
30041111,06:41:11,06:42:06,0311BET,29
30041111,06:43:13,06:43:52,0311JUA,30
30041111,06:44:15,06:45:10,0313DDS,31
30046110,06:00:00,06:00:51,0313JST,1
30046110,06:01:52,06:02:23,0310FLT,2
30046110,06:03:03,06:03:44,0300BAS,3
30046110,06:04:06,06:04:45,0310CHF,4
30046110,06:05:19,06:05:58,0310TAO,5
30046110,06:06:48,06:07:32,0310TEN,6
30046110,06:08:19,06:09:03,0310FRC,7
30046110,06:10:41,06:11:24,0300OPE,8
30046110,06:12:00,06:12:43,0310JAY,9
30046110,06:13:16,06:13:56,0310SNT,10
30046110,06:14:52,06:15:38,0300MLG,11
30046110,06:16:19,06:17:01,0300MAA,12
30046110,06:17:27,06:18:03,0300MF,13
30046110,06:18:48,06:19:29,0310PGG,14
30046110,06:20:45,06:21:26,0200GNK,15
30046110,06:23:45,06:24:20,0210FIG,16
30046110,06:25:36,06:26:21,0310JAK,17
30046110,06:27:53,06:28:45,0410ARN,18
30046111,06:00:00,06:00:43,0410ARN,1
30046111,06:02:35,06:03:17,0201KRK,2
30046111,06:05:37,06:06:14,0311PGG,3
30046111,06:06:55,06:07:30,0301MF,4
30046111,06:07:54,06:08:42,0301MBP,5
30046111,06:09:20,06:09:57,0301MLG,6
30046111,06:10:29,06:11:01,0301KMB,7
30046111,06:11:38,06:12:22,0311.RE,8
30046111,06:12:48,06:13:26,0301ALB,9
30046111,06:14:04,06:14:42,0301MAP,10
30046111,06:15:18,06:15:59,0311KEW,11
30046111,06:16:56,06:17:44,0301BHS,12
30046111,06:18:41,06:19:19,0311AGP,13
30046111,06:20:08,06:20:47,0311TEN,14
30046111,06:21:19,06:22:02,0311THY,15
30046111,06:22:33,06:23:17,0311CHF,16
30046111,06:24:17,06:25:02,0301BAS,17
30046111,06:25:22,06:26:02,0301FLT,18
30046111,06:26:31,06:27:15,0313JST,19
3011C110,06:00:00,06:00:53,0303PGT,1
3011C110,06:02:15,06:02:47,0310PGP,2
3011C110,06:03:41,06:04:23,0200GNK,3
3011C110,06:06:06,06:06:44,0310IKE,4
3011C110,06:07:12,06:07:46,0210NGR,5
3011C110,06:08:13,06:08:48,0210FIG,6
3011C110,06:10:08,06:10:46,0102KHJ,7
3011C110,06:11:29,06:12:22,0212SNT,8
3011C111,06:00:00,06:00:51,0212SNT,1
3011C111,06:01:34,06:02:19,0102KHJ,2
3011C111,06:03:53,06:04:32,0211NGR,3
3011C111,06:05:46,06:06:28,0211PIO,4
3011C111,06:07:25,06:08:05,0311NNU,5
3011C111,06:09:55,06:10:32,0311INP,6
3011C111,06:11:02,06:11:53,0303PGT,7
3017A110,06:00:00,06:00:35,0403KY1,1
3017A110,06:01:19,06:01:54,0400JNC,2
3017A110,06:02:23,06:03:13,0400KPS,3
3017A110,06:03:35,06:04:14,0400POS,4
3017A110,06:04:38,06:05:27,0410K1M,5
3017A110,06:06:14,06:06:58,0400KON,6
3017A110,06:07:29,06:08:05,0403DSL,7
3017A110,06:08:30,06:09:14,0300MAR,8
3017A110,06:09:31,06:10:21,0410KCF,9
3017A110,06:10:46,06:11:31,0400SBA,10
3017A110,06:11:56,06:12:37,0400MRA,11
3017A110,06:13:01,06:13:42,0400RST,12
3017A110,06:14:05,06:14:44,0400PMR,13
3017A110,06:15:10,06:15:46,0400NYD,14
3017A110,06:16:01,06:16:48,0310TUA,15
3017A110,06:17:15,06:17:58,0400KOI,16
3017A110,06:18:35,06:19:13,0400SWT,17
3017A110,06:19:36,06:20:27,0400PST,18
3017A110,06:21:06,06:21:42,0310NPI,19
3017A110,06:22:39,06:23:22,0300MIA,20
3017A110,06:24:16,06:24:51,0310LMH,21
3017A110,06:25:07,06:25:44,0400MSB,22
3017A110,06:26:31,06:27:11,0400BER,23
3017A110,06:27:57,06:28:36,0310ANS,24
3017A110,06:28:49,06:29:27,0410NSE,25
3017A110,06:30:10,06:31:00,0400UM2,26
3017A110,06:31:20,06:32:05,0310JMT,27
3017A110,06:32:28,06:33:05,0400KWC,28
3017A110,06:33:45,06:34:19,0400VSP,29
3017A110,06:34:58,06:35:36,0400OOJ,30
3017A110,06:36:03,06:36:44,0400PCK,31
3017A110,06:37:02,06:37:39,0400UJJ,32
3017A110,06:38:06,06:38:48,0400JNT,33
3017A110,06:39:38,06:40:19,0410CRN,34
3017A110,06:41:17,06:41:50,0400CTE,35
3017A110,06:45:21,06:46:04,0400RAU,36
3017A110,06:47:58,06:48:41,0310FLT,37
3017A110,06:49:21,06:50:03,0300BAS,38
3017A110,06:50:25,06:51:09,0310CHF,39
3017A110,06:52:24,06:53:02,0310TEN,40
3017A110,06:53:49,06:54:36,0310FRC,41
3017A110,06:56:40,06:57:30,0310JAY,42
3017A110,06:58:42,06:59:21,0310UYU,43
3017A110,06:59:42,07:00:17,0312EST,44
3017A111,06:00:00,06:00:49,0312EST,1
3017A111,06:02:13,06:02:48,0311MNA,2
3017A111,06:03:22,06:03:58,0301MAP,3
3017A111,06:05:22,06:06:05,0301BHS,4
3017A111,06:07:02,06:07:36,0311AGP,5
3017A111,06:08:25,06:09:08,0311TEN,6
3017A111,06:09:40,06:10:15,0311THY,7
3017A111,06:10:46,06:11:29,0311CHF,8
3017A111,06:12:29,06:13:08,0301BAS,9
3017A111,06:13:28,06:14:00,0301FLT,10
3017A111,06:14:28,06:15:11,0311JSG,11
3017A111,06:16:27,06:17:06,0402RAU,12
3017A111,06:18:04,06:18:47,0301YAM,13
3017A111,06:19:35,06:20:20,0301TAO,14
3017A111,06:20:53,06:21:38,0301IDB,15
3017A111,06:21:52,06:22:29,0301EGG,16
3017A111,06:23:59,06:24:49,0401CLX,17
3017A111,06:25:48,06:26:29,0401UJJ,18
3017A111,06:27:04,06:27:43,0411CRN,19
3017A111,06:28:06,06:28:51,0401JNT,20
3017A111,06:29:15,06:29:59,0401PCK,21
3017A111,06:30:27,06:31:08,0401OLJ,22
3017A111,06:32:16,06:33:03,0401KCF,23
3017A111,06:33:40,06:34:10,0401UM2,24
3017A111,06:34:30,06:35:13,0401KSR,25
3017A111,06:35:31,06:36:14,0301ASN,26
3017A111,06:36:32,06:37:23,0411NSE,27
3017A111,06:37:56,06:38:32,0311SAN,28
3017A111,06:38:51,06:39:34,0401BEN,29
3017A111,06:40:12,06:40:48,0311DTB,30
3017A111,06:41:33,06:42:08,0311ENA,31
3017A111,06:42:24,06:43:00,0301LJH,32
3017A111,06:43:25,06:44:08,0311PQZ,33
3017A111,06:44:47,06:45:35,0411MAS,34
3017A111,06:46:11,06:46:39,0401NYV,35
3017A111,06:47:14,06:47:55,0401KDO,36
3017A111,06:48:09,06:48:48,0311MBS,37
3017A111,06:49:06,06:49:45,0411RCK,38
3017A111,06:50:05,06:50:38,0401ROK,39
3017A111,06:50:51,06:51:24,0311RTO,40
3017A111,06:52:05,06:52:45,0311EPC,41
3017A111,06:53:05,06:53:46,0311ISN,42
3017A111,06:54:07,06:54:56,0401KNS,43
3017A111,06:55:46,06:56:26,0411TSH,44
3017A111,06:56:53,06:57:21,0411SP1,45
3017A111,06:58:22,06:59:12,0403KY1,46
3018C110,06:00:00,06:00:54,0312EST,1
3018C110,06:02:19,06:02:54,0301ALB,2
3018C110,06:03:32,06:04:11,0301MAP,3
3018C110,06:05:35,06:06:17,0301BHS,4
3018C110,06:07:14,06:08:04,0311AGP,5
3018C110,06:08:53,06:09:25,0311TEN,6
3018C110,06:09:57,06:10:38,0311THY,7
3018C110,06:11:09,06:11:53,0311CHF,8
3018C110,06:12:53,06:13:36,0301BAS,9
3018C110,06:13:56,06:14:29,0301FLT,10
3018C110,06:14:57,06:15:33,0311JSG,11
3018C110,06:16:38,06:17:17,0302RND,12
3018C110,06:18:06,06:18:53,0311SOK,13
3018C110,06:19:36,06:20:12,0311BAO,14
3018C110,06:20:45,06:21:33,03106SE,15
3018C110,06:22:01,06:22:44,0311RIS,16
3018C110,06:23:30,06:24:10,0311SEN,17
3018C110,06:25:01,06:25:42,0311TOT,18
3018C110,06:26:50,06:27:27,0301ACC,19
3018C110,06:28:10,06:28:47,0310TOE,20
3018C110,06:29:19,06:30:04,0311TON,21
3018C110,06:30:35,06:31:15,0300AOU,22
3018C110,06:32:10,06:32:49,0311JOD,23
3018C110,06:33:37,06:34:20,0300LSE,24
3018C110,06:34:44,06:35:18,0301MSB,25
3018C110,06:36:31,06:37:11,0301JUN,26
3018C110,06:37:53,06:38:28,0300AYM,27
3018C110,06:40:03,06:40:41,0300UJT,28
3018C110,06:41:15,06:41:52,0311PSE,29
3018C110,06:42:17,06:43:05,0300NFI,30
3018C110,06:43:37,06:44:12,0301ROD,31
3018C110,06:44:55,06:45:35,0300AHE,32
3018C110,06:46:08,06:46:45,0300E2S,33
3018C110,06:47:22,06:48:16,0303KND,34
3018C111,06:00:00,06:00:47,0303KND,1
3018C111,06:02:22,06:03:03,0400KON,2
3018C111,06:03:34,06:04:19,0403DSL,3
3018C111,06:04:51,06:05:40,0410KCF,4
3018C111,06:06:05,06:06:50,0400SBA,5
3018C111,06:07:15,06:07:46,0400MRA,6
3018C111,06:08:10,06:08:45,0400RST,7
3018C111,06:09:08,06:09:41,0400PMR,8
3018C111,06:10:07,06:10:38,0400NYD,9
3018C111,06:12:01,06:12:43,0400KDO,10
3018C111,06:13:09,06:13:56,0311GAM,11
3018C111,06:14:13,06:15:00,0301OSK,12
3018C111,06:15:45,06:16:23,0311EPC,13
3018C111,06:16:43,06:17:32,0311ASV,14
3018C111,06:17:52,06:18:28,0410KNS,15
3018C111,06:18:44,06:19:18,0300GHT,16
3018C111,06:20:01,06:20:35,0300GER,17
3018C111,06:20:54,06:21:41,0310GTR,18
3018C111,06:22:25,06:23:17,0300R0D,19
3018C111,06:23:51,06:24:28,0311SBE,20
3018C111,06:24:54,06:25:33,0310PSE,21
3018C111,06:25:52,06:26:39,03014HM,22
3018C111,06:27:06,06:27:42,0401KOJ,23
3018C111,06:29:21,06:29:55,0301MYA,24
3018C111,06:30:36,06:31:22,0310JUN,25
3018C111,06:31:53,06:32:30,0300OLE,26
3018C111,06:33:20,06:34:03,0300MSB,27
3018C111,06:34:20,06:35:03,0310MSB,28
3018C111,06:35:24,06:36:04,0310MBO,29
3018C111,06:36:34,06:37:13,0310OGP,30
3018C111,06:37:37,06:38:11,0310SKA,31
3018C111,06:38:43,06:39:24,0310MPP,32
3018C111,06:39:46,06:40:23,0301LLS,33
3018C111,06:41:04,06:41:37,0310TON,34
3018C111,06:41:56,06:42:39,0311GIO,35
3018C111,06:43:33,06:44:15,0310ACC,36
3018C111,06:45:23,06:46:05,0310TOT,37
3018C111,06:46:55,06:47:38,0310SEN,38
3018C111,06:48:22,06:49:00,0310RIS,39
3018C111,06:49:30,06:50:11,0300MUT,40
3018C111,06:50:51,06:51:31,0310BAO,41
3018C111,06:52:49,06:53:34,0300RND,42
3018C111,06:54:38,06:55:15,0311JSG,43
3018C111,06:56:15,06:56:50,0310FLT,44
3018C111,06:57:30,06:58:11,0300BAS,45
3018C111,06:58:33,06:59:08,0310CHF,46
3018C111,06:59:29,07:00:09,0311SAS,47
3018C111,07:01:12,07:01:47,0310TEN,48
3018C111,07:02:34,07:03:15,0310FRC,49
3018C111,07:05:19,07:05:58,0310JAY,50
3018C111,07:07:22,07:08:10,0312EST,51
3046B110,06:00:00,06:00:51,0313RND,1
3046B110,06:01:53,06:02:35,0310HAA,2
3046B110,06:03:41,06:04:24,0310FLT,3
3046B110,06:05:04,06:05:53,0300BAS,4
3046B110,06:06:15,06:06:51,0310CHF,5
3046B110,06:07:09,06:07:50,0310OYT,6
3046B110,06:08:57,06:09:30,0310TEN,7
3046B110,06:10:17,06:10:53,0310FRC,8
3046B110,06:11:15,06:11:59,0310BH,9
3046B110,06:12:41,06:13:22,0310WSJ,10
3046B110,06:14:17,06:14:59,0310PHI,11
3046B110,06:15:34,06:16:15,0310JAY,12
3046B110,06:16:48,06:17:27,0310SNT,13
3046B110,06:17:57,06:18:35,0310AEA,14
3046B110,06:19:10,06:19:50,0300MLG,15
3046B110,06:20:30,06:21:15,0310AMB,16
3046B110,06:21:40,06:22:19,0300FM,17
3046B110,06:22:52,06:23:30,0300IDA,18
3046B110,06:23:55,06:24:34,0310PGG,19
3046B110,06:25:06,06:25:48,0310PGP,20
3046B110,06:26:42,06:27:26,0200GNK,21
3046B110,06:29:28,06:30:06,0210NGR,22
3046B110,06:30:33,06:31:14,0210FIG,23
3046B110,06:32:34,06:33:07,0102KHJ,24
3046B110,06:34:42,06:35:33,0412TSR,25
3046B111,06:00:00,06:00:47,0412TSR,1
3046B111,06:02:32,06:03:10,0201KRK,2
3046B111,06:05:30,06:06:11,0311PGG,3
3046B111,06:06:53,06:07:39,0301FM,4
3046B111,06:08:02,06:08:43,0301MBP,5
3046B111,06:09:21,06:10:05,0301MLG,6
3046B111,06:10:40,06:11:11,0301MBK,7
3046B111,06:11:45,06:12:23,0301SNT,8
3046B111,06:12:49,06:13:34,0301ALB,9
3046B111,06:14:12,06:14:56,0301MAP,10
3046B111,06:16:20,06:17:03,0301BHS,11
3046B111,06:17:33,06:18:08,0311FOR,12
3046B111,06:18:46,06:19:19,0311AGP,13
3046B111,06:20:08,06:20:41,0311TEN,14
3046B111,06:21:13,06:21:54,0311THY,15
3046B111,06:22:23,06:23:03,0301ICH,16
3046B111,06:23:39,06:24:18,0311AUL,17
3046B111,06:24:53,06:25:35,0301BAS,18
3046B111,06:25:55,06:26:37,0301FLT,19
3046B111,06:27:05,06:27:46,0311JSG,20
3046B111,06:28:54,06:29:42,0313RND,21
31862110,06:00:00,06:00:55,0303KND,1
31862110,06:01:48,06:02:32,0300UNE,2
31862110,06:03:43,06:04:28,0400KON,3
31862110,06:04:59,06:05:35,0403DSL,4
31862110,06:06:07,06:06:51,0410KCF,5
31862110,06:07:16,06:07:54,0400SBA,6
31862110,06:08:19,06:09:03,0400MRA,7
31862110,06:09:27,06:10:03,0400RST,8
31862110,06:10:26,06:11:07,0400PMR,9
31862110,06:11:33,06:12:20,0400NYD,10
31862110,06:13:43,06:14:19,0400KDO,11
31862110,06:15:47,06:16:26,0410KNS,12
31862110,06:16:42,06:17:23,0300GHT,13
31862110,06:18:06,06:18:48,0300GER,14
31862110,06:19:07,06:19:42,0310GTR,15
31862110,06:20:26,06:21:15,0300R0D,16
31862110,06:22:06,06:22:54,0310PSE,17
31862110,06:23:30,06:24:15,0401KOJ,18
31862110,06:26:24,06:27:08,0310JUN,19
31862110,06:27:39,06:28:09,0300OLE,20
31862110,06:28:59,06:29:39,0300MSB,21
31862110,06:29:56,06:30:42,0310MSB,22
31862110,06:31:03,06:31:43,0310MBO,23
31862110,06:32:13,06:32:46,0310OGP,24
31862110,06:33:10,06:33:54,0310SKA,25
31862110,06:34:26,06:35:02,0310MPP,26
31862110,06:35:56,06:36:38,0310TON,27
31862110,06:37:41,06:38:27,0310ACC,28
31862110,06:39:35,06:40:16,0310TOT,29
31862110,06:41:06,06:41:54,0310SEN,30
31862110,06:42:38,06:43:17,0310RIS,31
31862110,06:43:47,06:44:29,0300MUT,32
31862110,06:45:09,06:45:40,0310BAO,33
31862110,06:46:58,06:47:39,0300RND,34
31862110,06:49:33,06:49:58,0310FLT,35
31862110,06:50:38,06:51:18,0300BAS,36
31862110,06:51:40,06:52:28,0310CHF,37
31862110,06:53:43,06:54:24,0310TEN,38
31862110,06:55:11,06:55:54,0310FRC,39
31862110,06:57:58,06:58:40,0310JAY,40
31862110,06:59:13,06:59:45,0310SNT,41
31862110,07:00:41,07:01:20,0300MLG,42
31862110,07:02:52,07:03:31,0310PGG,43
31862110,07:05:43,07:06:24,0310IKK,44
31862110,07:08:01,07:08:42,0212GRD,45
31862110,07:09:08,07:10:03,0312BSK,46
31862111,06:00:00,06:00:43,0312BSK,1
31862111,06:02:29,06:03:11,0201KRK,2
31862111,06:05:31,06:06:13,0311PGG,3
31862111,06:07:09,06:07:57,0301MBP,4
31862111,06:08:35,06:09:07,0301MLG,5
31862111,06:10:06,06:10:54,0301SNT,6
31862111,06:11:20,06:11:52,0301ALB,7
31862111,06:12:30,06:13:08,0301MAP,8
31862111,06:14:32,06:15:16,0301BHS,9
31862111,06:16:13,06:16:47,0311AGP,10
31862111,06:17:36,06:18:15,0311TEN,11
31862111,06:18:47,06:19:32,0311THY,12
31862111,06:20:03,06:20:41,0311CHF,13
31862111,06:21:41,06:22:29,0301BAS,14
31862111,06:22:49,06:23:31,0301FLT,15
31862111,06:23:59,06:24:37,0311JSG,16
31862111,06:25:42,06:26:16,0302RND,17
31862111,06:27:05,06:27:40,0311SOK,18
31862111,06:28:23,06:29:07,0311BAO,19
31862111,06:29:58,06:30:33,0311RIS,20
31862111,06:31:19,06:32:00,0311SEN,21
31862111,06:32:51,06:33:31,0311TOT,22
31862111,06:34:39,06:35:25,0301ACC,23
31862111,06:36:30,06:37:15,0311TON,24
31862111,06:38:31,06:39:10,0311JOD,25
31862111,06:40:11,06:40:59,0301MSB,26
31862111,06:42:12,06:42:51,0301JUN,27
31862111,06:44:55,06:45:30,0311PSE,28
31862111,06:46:17,06:46:56,0301ROD,29
31862111,06:48:30,06:49:14,0303KND,30
33738110,06:00:00,06:00:53,0400DNE,1
33738110,06:02:12,06:02:49,0400WKM,2
33738110,06:04:25,06:05:07,0410BPS,3
33738110,06:06:41,06:07:12,0410TKY,4
33738110,06:11:23,06:11:59,0310ADA,5
33738110,06:13:49,06:14:36,0300AOK,6
33738110,06:17:01,06:17:44,0410NJR,7
33738110,06:21:42,06:22:12,0400KYJ,8
33738110,06:24:27,06:25:01,0310JUN,9
33738110,06:25:32,06:26:12,0300OLE,10
33738110,06:27:02,06:27:37,0300MSB,11
33738110,06:27:54,06:28:38,0310MSB,12
33738110,06:28:59,06:29:39,0310MBO,13
33738110,06:30:09,06:30:48,0310OGP,14
33738110,06:31:12,06:31:51,0310SKA,15
33738110,06:32:23,06:33:02,0310MPP,16
33738110,06:33:56,06:34:43,0310TON,17
33738110,06:35:46,06:36:20,0310ACC,18
33738110,06:37:28,06:38:13,0310TOT,19
33738110,06:39:15,06:39:55,0310IES,20
33738110,06:40:26,06:41:11,0310RIS,21
33738110,06:41:41,06:42:21,0300MUT,22
33738110,06:43:01,06:43:32,0310BAO,23
33738110,06:44:49,06:45:42,0302RND,24
33738111,06:00:00,06:00:46,0301RDR,1
33738111,06:01:27,06:02:13,0312SOK,2
33738111,06:02:59,06:03:41,0301AWB,3
33738111,06:04:27,06:05:07,0311RIS,4
33738111,06:05:53,06:06:35,0311SEN,5
33738111,06:07:26,06:08:07,0311TOT,6
33738111,06:09:15,06:09:50,0301ACC,7
33738111,06:10:55,06:11:32,0311TON,8
33738111,06:12:48,06:13:37,0311JOD,9
33738111,06:14:38,06:15:11,0301MSB,10
33738111,06:16:17,06:16:51,0311OTG,11
33738111,06:17:07,06:17:45,0403SKJ,12
33738111,06:18:44,06:19:31,0411SKA,13
33738111,06:20:56,06:21:29,0301NUN,14
33738111,06:22:11,06:22:44,0301WTE,15
33738111,06:23:44,06:24:29,0401KYJ,16
33738111,06:25:05,06:25:44,0301URE,17
33738111,06:27:53,06:28:32,0411NJR,18
33738111,06:31:03,06:31:44,0301.ST,19
33738111,06:32:09,06:32:49,0401CHK,20
33738111,06:33:29,06:34:15,0311RSA,21
33738111,06:36:26,06:36:57,0311WAK,22
33738111,06:39:53,06:40:28,0401TKY,23
33738111,06:42:07,06:42:41,0411BPS,24
33738111,06:44:12,06:44:52,0401WKM,25
33738111,06:45:42,06:46:20,0311ESL,26
33738111,06:47:07,06:47:51,0401DNE,27
33738111,06:48:29,06:49:15,0403QKM,28
40006110,06:00:00,06:00:50,0403JOS,1
40006110,06:01:32,06:02:12,0400SNC,2
40006110,06:02:35,06:03:16,0400BFR,3
40006110,06:04:06,06:04:45,0400JNV,4
40006110,06:05:37,06:06:19,0410RIK,5
40006110,06:06:44,06:07:35,0412CAR,6
40006111,06:00:00,06:00:45,0412CAR,1
40006111,06:01:11,06:01:49,0411RIK,2
40006111,06:02:17,06:02:54,0411JNV,3
40006111,06:04:09,06:04:49,0401BFR,4
40006111,06:05:08,06:05:48,0411SNC,5
40006111,06:06:33,06:07:18,0403JOS,6
40010110,06:00:00,06:00:53,0403LMS,1
40010110,06:01:31,06:02:19,0410CJA,2
40010110,06:02:54,06:03:29,0410ULA,3
40010110,06:03:48,06:04:25,0410CUT,4
40010110,06:04:57,06:05:34,0400N10,5
40010110,06:05:58,06:06:37,0400HDH,6
40010110,06:07:03,06:07:34,0400FDS,7
40010110,06:07:58,06:08:38,0410AG2,8
40010110,06:08:57,06:09:33,0400PS1,9
40010110,06:10:03,06:10:53,0400KOT,10
40010110,06:11:20,06:12:11,0410DCJ,11
40010110,06:12:45,06:13:21,0400LTM,12
40010110,06:14:06,06:14:43,0410PST,13
40010110,06:15:51,06:16:27,0412CAR,14
40010110,06:16:50,06:17:35,0400KTA,15
40010110,06:18:44,06:19:23,0400MZW,16
